Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 5/15/2019 4:17:00 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
dDocent_Contig_11238_97    2     2618  0.537  0.425  0.335  0.910  0.833  0.743  0.421  0.643  ***  -0.1161
dDocent_Contig_11238_112    2     2618  0.421  0.356  0.292  0.937  0.854  0.769  0.478  0.692  ***  -0.0839
dDocent_Contig_11238_142    2     2540  0.693  0.499  0.374  0.876  0.813  0.719  0.376  0.594  ***  -0.1631
dDocent_Contig_11283_89    2     2759  0.457  0.443  0.345  0.902  0.828  0.737  0.408  0.631   NS  -0.0151
dDocent_Contig_11441_80    2     2647  0.461  0.466  0.357  0.892  0.821  0.730  0.394  0.616   NS   0.0052
dDocent_Contig_11441_131    2     2647  0.499  0.493  0.372  0.878  0.814  0.721  0.378  0.598   NS  -0.0062
dDocent_Contig_11524_69    2     2720  0.485  0.496  0.373  0.877  0.813  0.720  0.377  0.596   NS   0.0116
dDocent_Contig_11524_75    2     2720  0.485  0.496  0.373  0.877  0.813  0.720  0.377  0.596   NS   0.0112
dDocent_Contig_11524_109    2     2720  0.359  0.383  0.310  0.927  0.845  0.758  0.454  0.672   NS   0.0325
dDocent_Contig_12076_13    2     2407  0.520  0.389  0.313  0.925  0.844  0.756  0.449  0.668  ***  -0.1448
dDocent_Contig_12251_142    2     2692  0.326  0.328  0.274  0.946  0.863  0.780  0.506  0.713   NS   0.0025
dDocent_Contig_12493_53    2     2670  0.472  0.475  0.362  0.887  0.819  0.727  0.388  0.610   NS   0.0032
dDocent_Contig_12493_55    2     2670  0.472  0.475  0.362  0.887  0.819  0.727  0.388  0.610   NS   0.0032
dDocent_Contig_12493_60    2     2670  0.472  0.475  0.362  0.887  0.819  0.727  0.388  0.610   NS   0.0029
dDocent_Contig_12493_87    2     2670  0.472  0.476  0.363  0.887  0.819  0.726  0.388  0.609   NS   0.0047
dDocent_Contig_12538_104    2     2773  0.872  0.492  0.371  0.879  0.815  0.721  0.379  0.599  ***  -0.2786
dDocent_Contig_12538_125    2     2773  0.867  0.491  0.371  0.879  0.815  0.722  0.380  0.599  ***  -0.2768
dDocent_Contig_12649_33    2     2761  0.460  0.465  0.357  0.892  0.822  0.730  0.395  0.616   NS   0.0047
dDocent_Contig_12649_125    2     2761  0.482  0.483  0.366  0.883  0.817  0.724  0.384  0.605   NS   0.0011
dDocent_Contig_12649_166    2     2031  0.356  0.349  0.288  0.939  0.856  0.771  0.485  0.697   NS  -0.0099
dDocent_Contig_13193_78    2     2698  0.506  0.495  0.373  0.877  0.814  0.720  0.377  0.597   NS  -0.0106
dDocent_Contig_13246_75    2     2713  0.471  0.476  0.363  0.887  0.819  0.726  0.388  0.609   NS   0.0048
dDocent_Contig_13352_96    2     2766  0.320  0.319  0.268  0.949  0.866  0.784  0.514  0.719   NS  -0.0011
dDocent_Contig_13525_16    2     2617  0.509  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0086
dDocent_Contig_13577_45    2     2735  0.490  0.498  0.374  0.876  0.813  0.720  0.376  0.595   NS   0.0074
dDocent_Contig_13577_81    2     2735  0.500  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0017
dDocent_Contig_13646_13    2     2734  0.328  0.325  0.272  0.947  0.864  0.781  0.508  0.714   NS  -0.0048
dDocent_Contig_13646_43    2     2734  0.329  0.326  0.273  0.947  0.864  0.781  0.508  0.714   NS  -0.0050
dDocent_Contig_13646_44    2     2734  0.329  0.326  0.273  0.947  0.864  0.781  0.508  0.714   NS  -0.0050
dDocent_Contig_13646_98    2     2734  0.367  0.365  0.298  0.934  0.851  0.765  0.470  0.685   NS  -0.0032
dDocent_Contig_13832_82    2     2730  0.511  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0122
dDocent_Contig_13839_87    2     2668  0.480  0.481  0.365  0.884  0.817  0.725  0.385  0.606   NS   0.0014
dDocent_Contig_13933_100    2     2690  0.432  0.428  0.337  0.908  0.832  0.742  0.419  0.641   NS  -0.0048
dDocent_Contig_14208_77    2     2716  0.324  0.332  0.277  0.945  0.862  0.778  0.501  0.709   NS   0.0114
dDocent_Contig_14208_134    2     2716  0.497  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS   0.0016
dDocent_Contig_14208_161    2     2025  0.385  0.393  0.316  0.923  0.842  0.755  0.446  0.665   NS   0.0100
dDocent_Contig_14208_169    2     2025  0.507  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0072
dDocent_Contig_14208_170    2     2025  0.507  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0072
dDocent_Contig_14856_134    2     2645  0.478  0.476  0.363  0.887  0.819  0.726  0.388  0.609   NS  -0.0028
dDocent_Contig_15153_9    2     2612  0.439  0.497  0.374  0.876  0.813  0.720  0.376  0.595  ***   0.0626
dDocent_Contig_15153_61    2     2612  0.300  0.331  0.276  0.945  0.862  0.779  0.502  0.710   **   0.0500
dDocent_Contig_15153_79    2     2612  0.353  0.409  0.325  0.916  0.837  0.749  0.433  0.654  ***   0.0743
dDocent_Contig_15153_80    2     2612  0.435  0.498  0.374  0.876  0.813  0.719  0.376  0.595  ***   0.0670
dDocent_Contig_15153_109    2     2612  0.422  0.444  0.346  0.901  0.827  0.737  0.408  0.630   NS   0.0261
dDocent_Contig_15285_36    2     2734  0.507  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0096
dDocent_Contig_15419_66    2     2704  0.959  0.499  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3152
dDocent_Contig_15419_79    2     2704  0.956  0.499  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3139
dDocent_Contig_15419_103    2     2704  0.792  0.478  0.364  0.886  0.818  0.726  0.387  0.607  ***  -0.2467
dDocent_Contig_15419_140    2     2696  0.792  0.479  0.364  0.886  0.818  0.726  0.386  0.607  ***  -0.2469
dDocent_Contig_15484_7    2     2702  0.441  0.427  0.336  0.909  0.832  0.743  0.420  0.641   NS  -0.0160
dDocent_Contig_15484_81    2     2702  0.494  0.483  0.366  0.883  0.817  0.724  0.384  0.604   NS  -0.0109
dDocent_Contig_15484_94    2     2702  0.492  0.483  0.366  0.883  0.817  0.724  0.384  0.605   NS  -0.0096
dDocent_Contig_15509_45    2     2733  0.474  0.466  0.357  0.892  0.821  0.730  0.394  0.616   NS  -0.0092
dDocent_Contig_15509_121    2     2733  0.330  0.335  0.279  0.944  0.861  0.777  0.499  0.707   NS   0.0063
dDocent_Contig_15534_37    2     2743  0.659  0.446  0.347  0.900  0.827  0.736  0.406  0.628  ***  -0.1925
dDocent_Contig_15534_172    2     2028  0.913  0.497  0.374  0.876  0.813  0.720  0.376  0.596  ***  -0.2948
dDocent_Contig_15887_25    2     2701  0.480  0.475  0.362  0.887  0.819  0.727  0.388  0.609   NS  -0.0046
dDocent_Contig_15887_41    2     2701  0.449  0.448  0.347  0.900  0.826  0.736  0.405  0.628   NS  -0.0022
dDocent_Contig_16055_115    2     2718  0.401  0.398  0.319  0.921  0.841  0.753  0.442  0.662   NS  -0.0045
dDocent_Contig_16238_20    2     2740  0.400  0.401  0.321  0.920  0.840  0.752  0.439  0.659   NS   0.0008
dDocent_Contig_16238_77    2     2740  0.491  0.494  0.372  0.878  0.814  0.721  0.378  0.598   NS   0.0031
dDocent_Contig_16329_106    2     2770  0.348  0.365  0.298  0.934  0.851  0.765  0.470  0.685   NS   0.0231
dDocent_Contig_16468_27    2     2764  0.842  0.488  0.369  0.881  0.816  0.723  0.381  0.602  ***  -0.2663
dDocent_Contig_16626_11    2     2768  0.506  0.499  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0072
dDocent_Contig_16626_25    2     2768  0.512  0.486  0.368  0.882  0.816  0.723  0.382  0.602   NS  -0.0260
dDocent_Contig_16833_40    2     2719  0.426  0.419  0.331  0.912  0.834  0.745  0.425  0.647   NS  -0.0077
dDocent_Contig_16833_49    2     2719  0.479  0.470  0.360  0.889  0.820  0.728  0.391  0.613   NS  -0.0093
dDocent_Contig_16965_52    2     2740  0.476  0.487  0.369  0.881  0.816  0.723  0.382  0.602   NS   0.0121
dDocent_Contig_16965_91    2     2740  0.343  0.348  0.287  0.939  0.856  0.772  0.486  0.697   NS   0.0076
dDocent_Contig_16965_140    2     2730  0.409  0.418  0.330  0.913  0.835  0.746  0.426  0.648   NS   0.0107
dDocent_Contig_16981_133    2     2739  0.450  0.457  0.353  0.896  0.824  0.732  0.399  0.621   NS   0.0080
dDocent_Contig_17063_20    2     2741  0.320  0.322  0.270  0.948  0.865  0.783  0.512  0.717   NS   0.0023
dDocent_Contig_17063_70    2     2741  0.512  0.498  0.374  0.876  0.813  0.719  0.376  0.595   NS  -0.0143
dDocent_Contig_17063_135    2     2739  0.470  0.468  0.358  0.891  0.821  0.729  0.393  0.614   NS  -0.0023
dDocent_Contig_17074_163    2     2003  0.487  0.387  0.312  0.925  0.844  0.757  0.451  0.669  ***  -0.1149
dDocent_Contig_17218_100    2     2684  0.779  0.477  0.363  0.886  0.818  0.726  0.387  0.609  ***  -0.2406
dDocent_Contig_17249_104    2     2697  0.352  0.335  0.279  0.944  0.861  0.777  0.498  0.707   NS  -0.0239
dDocent_Contig_17254_20    2     2682  0.296  0.350  0.289  0.939  0.855  0.771  0.483  0.696  ***   0.0835
dDocent_Contig_17254_141    2     2651  0.444  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***   0.0596
dDocent_Contig_17458_11    2     2747  0.338  0.344  0.284  0.941  0.858  0.774  0.490  0.701   NS   0.0083
dDocent_Contig_17589_67    2     2760  0.465  0.471  0.360  0.889  0.820  0.728  0.391  0.612   NS   0.0065
dDocent_Contig_17609_108    2     2758  0.425  0.417  0.330  0.913  0.835  0.746  0.427  0.648   NS  -0.0085
dDocent_Contig_17662_34    2     2718  0.482  0.482  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0003
dDocent_Contig_17662_36    2     2718  0.482  0.482  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0003
dDocent_Contig_17662_40    2     2718  0.482  0.482  0.366  0.884  0.817  0.724  0.384  0.605   NS  -0.0003
dDocent_Contig_17662_115    2     2718  0.507  0.489  0.369  0.881  0.815  0.722  0.381  0.601   NS  -0.0186
dDocent_Contig_17804_7    2     2764  0.465  0.481  0.365  0.884  0.817  0.725  0.385  0.606   NS   0.0171
dDocent_Contig_17864_72    2     2742  0.447  0.430  0.337  0.908  0.831  0.742  0.418  0.640   NS  -0.0196
dDocent_Contig_17864_151    2     2020  0.503  0.489  0.370  0.880  0.815  0.722  0.381  0.601   NS  -0.0138
dDocent_Contig_17919_88    2     2705  0.623  0.429  0.337  0.908  0.832  0.742  0.418  0.640  ***  -0.1843
dDocent_Contig_17919_94    2     2705  0.919  0.497  0.374  0.876  0.813  0.720  0.376  0.596  ***  -0.2980
dDocent_Contig_18109_105    2     2762  0.425  0.411  0.326  0.916  0.837  0.748  0.432  0.653   NS  -0.0167
dDocent_Contig_18109_162    2     2039  0.329  0.319  0.268  0.949  0.866  0.784  0.514  0.719   NS  -0.0152
dDocent_Contig_18428_91    2     2673  0.695  0.457  0.352  0.896  0.824  0.733  0.400  0.622  ***  -0.2072
dDocent_Contig_18459_64    2     2745  0.503  0.500  0.375  0.875  0.813  0.719  0.375  0.594   NS  -0.0033
dDocent_Contig_18519_143    2     2720  0.359  0.352  0.290  0.938  0.855  0.770  0.482  0.694   NS  -0.0096
dDocent_Contig_18537_117    2     2753  0.340  0.331  0.276  0.945  0.862  0.779  0.503  0.710   NS  -0.0142
dDocent_Contig_18537_140    2     2721  0.392  0.385  0.311  0.926  0.845  0.758  0.452  0.671   NS  -0.0094
dDocent_Contig_18641_73    2     2707  0.475  0.472  0.361  0.889  0.820  0.728  0.390  0.612   NS  -0.0028
dDocent_Contig_18641_131    2     2702  0.483  0.477  0.363  0.886  0.818  0.726  0.387  0.608   NS  -0.0063
dDocent_Contig_18641_153    2     1999  0.490  0.485  0.368  0.882  0.816  0.723  0.383  0.603   NS  -0.0045
dDocent_Contig_18661_84    2     2756  0.371  0.364  0.298  0.934  0.851  0.765  0.471  0.686   NS  -0.0095
dDocent_Contig_18712_126    2     2726  0.505  0.494  0.372  0.878  0.814  0.721  0.378  0.597   NS  -0.0104
dDocent_Contig_18712_127    2     2726  0.505  0.494  0.372  0.878  0.814  0.721  0.378  0.597   NS  -0.0104
dDocent_Contig_18928_23    2     2748  0.484  0.475  0.362  0.887  0.819  0.727  0.389  0.610   NS  -0.0101
dDocent_Contig_18928_71    2     2749  0.499  0.495  0.372  0.878  0.814  0.720  0.378  0.597   NS  -0.0048
dDocent_Contig_18967_82    2     2761  0.500  0.494  0.372  0.878  0.814  0.721  0.378  0.598   NS  -0.0067
dDocent_Contig_19154_33    2     2718  0.856  0.490  0.370  0.880  0.815  0.722  0.380  0.600  ***  -0.2722
dDocent_Contig_19154_85    2     2718  0.514  0.402  0.321  0.919  0.839  0.751  0.438  0.658  ***  -0.1223
dDocent_Contig_19154_109    2     2718  0.828  0.485  0.368  0.882  0.816  0.723  0.383  0.603  ***  -0.2610
dDocent_Contig_19154_123    2     2714  0.835  0.487  0.368  0.882  0.816  0.723  0.382  0.602  ***  -0.2638
dDocent_Contig_19154_125    2     2714  0.835  0.487  0.368  0.882  0.816  0.723  0.382  0.602  ***  -0.2638
dDocent_Contig_19154_134    2     2711  0.834  0.486  0.368  0.882  0.816  0.723  0.382  0.602  ***  -0.2631
dDocent_Contig_19154_137    2     2711  0.834  0.486  0.368  0.882  0.816  0.723  0.382  0.602  ***  -0.2631
dDocent_Contig_19154_150    2     2017  0.860  0.490  0.370  0.880  0.815  0.722  0.380  0.600  ***  -0.2738
dDocent_Contig_19154_151    2     2017  0.860  0.490  0.370  0.880  0.815  0.722  0.380  0.600  ***  -0.2738
dDocent_Contig_19154_155    2     2017  0.860  0.490  0.370  0.880  0.815  0.722  0.380  0.600  ***  -0.2738
dDocent_Contig_19185_33    2     2709  0.603  0.439  0.343  0.904  0.829  0.738  0.411  0.633  ***  -0.1569
dDocent_Contig_19185_70    2     2709  0.496  0.410  0.326  0.916  0.837  0.748  0.432  0.653  ***  -0.0946
dDocent_Contig_19185_84    2     2709  0.403  0.366  0.299  0.933  0.851  0.765  0.469  0.684  ***  -0.0484
dDocent_Contig_19234_49    2     2643  0.412  0.398  0.319  0.921  0.841  0.753  0.442  0.662   NS  -0.0171
dDocent_Contig_19345_76    2     2675  0.432  0.499  0.374  0.876  0.813  0.719  0.376  0.595  ***   0.0720
dDocent_Contig_19345_122    2     2675  0.375  0.461  0.355  0.894  0.823  0.731  0.397  0.619  ***   0.1024
dDocent_Contig_19397_56    2     2785  0.997  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3316
dDocent_Contig_19397_64    2     2785  0.997  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3318
dDocent_Contig_19397_100    2     2785  0.997  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3316
dDocent_Contig_19397_116    2     2785  0.997  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3318
dDocent_Contig_19397_123    2     2785  0.997  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3316
dDocent_Contig_19397_161    2     2050  0.997  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3318
dDocent_Contig_19397_163    2     2050  0.997  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3318
dDocent_Contig_19432_121    2     2738  0.350  0.354  0.291  0.937  0.854  0.769  0.480  0.693   NS   0.0055
dDocent_Contig_19658_84    2     2700  0.391  0.386  0.311  0.926  0.844  0.757  0.452  0.670   NS  -0.0068
dDocent_Contig_19658_138    2     2696  0.391  0.386  0.312  0.925  0.844  0.757  0.451  0.670   NS  -0.0063
dDocent_Contig_20018_22    2     2678  0.456  0.434  0.340  0.906  0.830  0.740  0.414  0.636   NS  -0.0243
dDocent_Contig_20022_92    2     2758  0.447  0.431  0.338  0.907  0.831  0.741  0.417  0.639   NS  -0.0181
dDocent_Contig_20023_137    2     2727  0.404  0.388  0.313  0.925  0.844  0.756  0.450  0.669   NS  -0.0211
dDocent_Contig_20261_72    2     2765  0.336  0.328  0.274  0.946  0.863  0.780  0.505  0.712   NS  -0.0121
dDocent_Contig_20697_132    2     2752  0.328  0.334  0.278  0.944  0.861  0.778  0.500  0.708   NS   0.0087
dDocent_Contig_20697_162    2     2033  0.323  0.326  0.273  0.947  0.864  0.781  0.508  0.714   NS   0.0041
dDocent_Contig_20845_9    2     2785  0.558  0.409  0.325  0.916  0.837  0.749  0.433  0.654  ***  -0.1541
dDocent_Contig_20845_98    2     2785  0.629  0.445  0.346  0.901  0.827  0.737  0.407  0.630  ***  -0.1722
dDocent_Contig_20874_98    2     2759  0.999  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3325
dDocent_Contig_21332_18    2     2730  0.397  0.448  0.347  0.900  0.826  0.736  0.405  0.628  ***   0.0598
dDocent_Contig_21548_9    2     2751  0.883  0.493  0.372  0.878  0.814  0.721  0.378  0.598  ***  -0.2830
dDocent_Contig_21548_14    2     2760  0.883  0.498  0.374  0.876  0.813  0.719  0.376  0.595  ***  -0.2787
dDocent_Contig_21548_64    2     2760  0.833  0.489  0.370  0.880  0.815  0.722  0.381  0.601  ***  -0.2599
dDocent_Contig_21548_171    2     2034  0.631  0.433  0.339  0.906  0.830  0.741  0.416  0.638  ***  -0.1863
dDocent_Contig_21770_104    2     2725  0.683  0.460  0.354  0.894  0.823  0.731  0.397  0.619  ***  -0.1947
dDocent_Contig_21770_105    2     2725  0.683  0.460  0.354  0.894  0.823  0.731  0.397  0.619  ***  -0.1947
dDocent_Contig_21860_32    2     2687  0.474  0.474  0.362  0.888  0.819  0.727  0.389  0.610   NS  -0.0000
dDocent_Contig_21867_141    2     2692  0.454  0.445  0.346  0.901  0.827  0.737  0.407  0.630   NS  -0.0109
dDocent_Contig_21921_121    2     2758  0.341  0.337  0.280  0.943  0.860  0.776  0.497  0.706   NS  -0.0069
dDocent_Contig_21921_130    2     2758  0.413  0.410  0.326  0.916  0.837  0.749  0.432  0.653   NS  -0.0042
dDocent_Contig_21977_28    2     2770  0.943  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3070
dDocent_Contig_21977_63    2     2769  0.714  0.466  0.357  0.891  0.821  0.730  0.394  0.615  ***  -0.2098
dDocent_Contig_22058_21    2     2745  0.404  0.412  0.327  0.915  0.836  0.748  0.431  0.652   NS   0.0100
dDocent_Contig_22058_46    2     2745  0.388  0.393  0.316  0.923  0.842  0.755  0.446  0.665   NS   0.0060
dDocent_Contig_22058_119    2     2745  0.385  0.391  0.315  0.923  0.843  0.755  0.447  0.666   NS   0.0080
dDocent_Contig_22354_59    2     2671  0.595  0.463  0.356  0.893  0.822  0.731  0.396  0.617  ***  -0.1244
dDocent_Contig_22354_71    2     2671  0.504  0.451  0.349  0.898  0.825  0.735  0.403  0.625  ***  -0.0553
dDocent_Contig_22354_100    2     2671  0.535  0.465  0.357  0.892  0.822  0.730  0.395  0.616  ***  -0.0704
dDocent_Contig_22354_124    2     2671  0.493  0.418  0.331  0.913  0.835  0.746  0.426  0.647  ***  -0.0821
dDocent_Contig_22354_141    2     2636  0.530  0.430  0.337  0.908  0.831  0.742  0.417  0.639  ***  -0.1043
dDocent_Contig_22366_72    2     2722  0.342  0.339  0.282  0.942  0.859  0.775  0.494  0.704   NS  -0.0040
dDocent_Contig_22366_99    2     2722  0.432  0.422  0.333  0.911  0.834  0.744  0.423  0.645   NS  -0.0122
dDocent_Contig_22641_21    2     2726  0.480  0.470  0.359  0.890  0.820  0.728  0.391  0.613   NS  -0.0106
dDocent_Contig_22641_109    2     2726  0.491  0.487  0.369  0.881  0.816  0.723  0.382  0.602   NS  -0.0037
dDocent_Contig_22696_28    2     2705  0.429  0.426  0.335  0.909  0.832  0.743  0.420  0.642   NS  -0.0030
dDocent_Contig_22749_41    2     2680  0.992  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3294
dDocent_Contig_22749_73    2     2680  0.917  0.497  0.373  0.877  0.813  0.720  0.377  0.596  ***  -0.2974
dDocent_Contig_22749_88    2     2680  0.994  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3306
dDocent_Contig_22749_108    2     2680  0.994  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3303
dDocent_Contig_22749_115    2     2680  0.989  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3283
dDocent_Contig_22749_124    2     2678  0.993  0.500  0.375  0.875  0.813  0.719  0.375  0.594  ***  -0.3301
dDocent_Contig_23312_18    2     2613  0.509  0.496  0.373  0.877  0.814  0.720  0.377  0.596   NS  -0.0126
dDocent_Contig_23312_97    2     2613  0.362  0.365  0.298  0.933  0.851  0.765  0.470  0.685   NS   0.0035
dDocent_Contig_23423_16    2     2683  0.424  0.406  0.324  0.918  0.838  0.750  0.435  0.656   NS  -0.0216
dDocent_Contig_23423_40    2     2683  0.424  0.413  0.328  0.915  0.836  0.747  0.430  0.651   NS  -0.0133
dDocent_Contig_23559_28    2     2750  0.405  0.405  0.323  0.918  0.838  0.750  0.436  0.656   NS  -0.0002
dDocent_Contig_23559_39    2     2750  0.494  0.490  0.370  0.880  0.815  0.722  0.380  0.600   NS  -0.0039
dDocent_Contig_23559_76    2     2750  0.410  0.415  0.329  0.914  0.835  0.747  0.428  0.649   NS   0.0062
dDocent_Contig_24160_16    2     2686  0.497  0.497  0.373  0.877  0.813  0.720  0.377  0.596   NS   0.0001
dDocent_Contig_24267_89    2     2756  0.408  0.410  0.326  0.916  0.837  0.748  0.432  0.653   NS   0.0026
dDocent_Contig_24267_111    2     2756  0.313  0.325  0.272  0.947  0.864  0.781  0.508  0.715   NS   0.0182
